"id_concept","word","pos","chunk","pnp","rol","lemma"
"6195","Radiofrequency","NN","B-NP","O","O","radiofrequency"
"6195","identification","NN","I-NP","O","O","identification"
"6196","RFID","NNP","B-NP","O","O","rfid"
"6196","tags","NNS","I-NP","O","O","tag"
"6198","Robot","NN","B-NP","O","NP-SBJ-1","robot"
"6198","sensing","VBG","B-VP","O","VP-1","sense"
"6198","systems","NNS","B-NP","O","NP-OBJ-1","system"
"6199","Robot","NN","B-NP","O","O","robot"
"6199","vision","NN","I-NP","O","O","vision"
"6199","systems","NNS","I-NP","O","O","system"
"6200","Simultaneous","JJ","B-NP","O","O","simultaneous"
"6200","localization","NN","I-NP","O","O","localization"
"6200","and","CC","O","O","O","and"
"6200","mapping","NN","B-NP","O","O","mapping"
"6202","Tactile","JJ","B-NP","O","O","tactile"
"6202","sensors","NNS","I-NP","O","O","sensor"
"6203","Sensor","NNP","B-NP","O","O","sensor"
"6203","arrays","NNS","I-NP","O","O","array"
"6204","Sensor","NNP","B-NP","O","O","sensor"
"6204","fusion","NN","I-NP","O","O","fusion"
"6205","Sensor","NNP","B-NP","O","O","sensor"
"6205","systems","NNS","I-NP","O","O","system"
"6206","Activity","NN","B-NP","O","O","activity"
"6206","recognition","NN","I-NP","O","O","recognition"
"6207","Gunshot","NN","B-NP","O","O","gunshot"
"6207","detection","NN","I-NP","O","O","detection"
"6207","systems","NNS","I-NP","O","O","system"
"6208","Thermal","JJ","B-NP","O","O","thermal"
"6208","sensors","NNS","I-NP","O","O","sensor"
"6209","Temperature","NN","B-NP","O","O","temperature"
"6209","sensors","NNS","I-NP","O","O","sensor"
"6210","Thick","JJ","B-NP","O","O","thick"
"6210","film","NN","I-NP","O","O","film"
"6210","sensors","NNS","I-NP","O","O","sensor"
"6212","Thin","JJ","B-NP","O","O","thin"
"6212","film","NN","I-NP","O","O","film"
"6212","sensors","NNS","I-NP","O","O","sensor"
"6213","Wearable","JJ","B-NP","O","O","wearable"
"6213","sensors","NNS","I-NP","O","O","sensor"
"6215","Signal","NNP","B-NP","O","NP-SBJ-1","signal"
"6215","processing","VBG","B-VP","O","VP-1","process"
"6217","Acoustic","NNP","B-NP","O","O","acoustic"
"6217","signal","NN","I-NP","O","O","signal"
"6217","processing","NN","I-NP","O","O","processing"
"6218","Active","JJ","B-NP","O","O","active"
"6218","noise","NN","I-NP","O","O","noise"
"6218","reduction","NN","I-NP","O","O","reduction"
"6219","Echo","NNP","B-NP","O","O","echo"
"6219","cancellers","NNS","I-NP","O","O","canceller"
"6220","Speech","NN","B-NP","O","NP-SBJ-1","speech"
"6220","processing","VBG","B-VP","O","VP-1","process"
"6221","Human","NNP","B-NP","O","O","human"
"6221","voice","NN","I-NP","O","O","voice"
"6222","Speech","NN","B-NP","O","O","speech"
"6222","enhancement","NN","I-NP","O","O","enhancement"
"6223","Speech","NN","B-NP","O","O","speech"
"6223","synthesis","NN","I-NP","O","O","synthesis"
"6224","Adaptive","JJ","B-NP","O","O","adaptive"
"6224","signal","NN","I-NP","O","O","signal"
"6224","processing","NN","I-NP","O","O","processing"
"6225","Adaptive","CD","B-NP","O","O","adaptive"
"6225","filters","NNS","I-NP","O","O","filter"
"6226","Adaptive","JJ","B-NP","O","O","adaptive"
"6226","signal","NN","I-NP","O","O","signal"
"6226","detection","NN","I-NP","O","O","detection"
"6227","Amplifiers","NNS","B-NP","O","O","amplifier"
"6229","Broadband","CC","O","O","O","broadband"
"6229","amplifiers","NNS","B-NP","O","O","amplifier"
"6230","Cavity","NN","B-NP","O","O","cavity"
"6230","resonators","NNS","I-NP","O","O","resonator"
"6231","Laser","NNP","B-NP","O","O","laser"
"6231","cavity","NN","I-NP","O","O","cavity"
"6231","resonators","NNS","I-NP","O","O","resonator"
"6232","Differential","JJ","B-NP","O","O","differential"
"6232","amplifiers","NNS","I-NP","O","O","amplifier"
"6233","Distributed","VBN","B-VP","O","VP-1","distribute"
"6233","amplifiers","NNS","B-NP","O","NP-OBJ-1","amplifier"
"6234","Low-noise","JJ","B-NP","O","O","low-noise"
"6234","amplifiers","NNS","I-NP","O","O","amplifier"
"6235","Operational","JJ","B-NP","O","O","operational"
"6235","amplifiers","NNS","I-NP","O","O","amplifier"
"6236","Feedback","NN","B-NP","O","O","feedback"
"6236","amplifiers","NNS","I-NP","O","O","amplifier"
"6237","Power","NN","B-NP","O","O","power"
"6237","amplifiers","NNS","I-NP","O","O","amplifier"
"6238","High","NNP","B-NP","O","O","high"
"6238","power","NN","I-NP","O","O","power"
"6238","amplifiers","NNS","I-NP","O","O","amplifier"
"6240","Predistortion","NNP","B-NP","O","O","predistortion"
"6241","Preamplifiers","NNS","B-NP","O","O","preamplifier"
"6242","Pulse","NN","B-NP","O","O","pulse"
"6242","amplifiers","NNS","I-NP","O","O","amplifier"
"6243","Radiofrequency","NN","B-NP","O","O","radiofrequency"
"6243","amplifiers","NNS","I-NP","O","O","amplifier"
"6244","Array","NN","B-NP","O","O","array"
"6244","signal","NN","I-NP","O","O","signal"
"6244","processing","NN","I-NP","O","O","processing"
"6245","Attenuators","NNS","B-NP","O","O","attenuator"
"6247","Optical","NNP","B-NP","O","O","optical"
"6247","attenuators","NNS","I-NP","O","O","attenuator"
"6248","Chirp","NNP","B-NP","O","O","chirp"
"6249","Convolution","NNP","B-NP","O","O","convolution"
"6250","Convolvers","NNS","B-NP","O","O","convolver"
"6251","Decorrelation","NN","B-NP","O","O","decorrelation"
"6252","Digital","NNP","B-NP","O","O","digital"
"6252","signal","NN","I-NP","O","O","signal"
"6252","processing","NN","I-NP","O","O","processing"
"6253","Delta","NNP","B-NP","O","O","delta"
"6253","modulation","NN","I-NP","O","O","modulation"
"6254","Delta-sigma","NNP","B-NP","O","O","delta-sigma"
"6254","modulation","NN","I-NP","O","O","modulation"
"6255","Sigma-delta","NNP","B-NP","O","O","sigma-delta"
"6255","modulation","NN","I-NP","O","O","modulation"
"6256","Digital","NNP","B-NP","O","O","digital"
"6256","signal","NN","I-NP","O","O","signal"
"6256","processing","NN","I-NP","O","O","processing"
"6256","chips","NNS","I-NP","O","O","chip"
"6257","Dispersion","NN","B-NP","O","O","dispersion"
"6259","Chromatic","JJ","B-NP","O","O","chromatic"
"6259","dispersion","NN","I-NP","O","O","dispersion"
"6260","Optical","NNP","B-NP","O","O","optical"
"6260","fiber","NN","I-NP","O","O","fiber"
"6260","dispersion","NN","I-NP","O","O","dispersion"
"6261","Distortion","NN","B-NP","O","O","distortion"
"6262","Acoustic","NNP","B-NP","O","O","acoustic"
"6262","distortion","NN","I-NP","O","O","distortion"
"6263","Four-wave","NNP","B-NP","O","NP-SBJ-1","four-wave"
"6263","mixing","VBG","B-VP","O","VP-1","mix"
"6264","Jitter","NNP","B-NP","O","O","jitter"
"6266","Timing","NN","B-NP","O","O","timing"
"6266","jitter","NN","I-NP","O","O","jitter"
"6267","Nonlinear","JJ","B-NP","O","O","nonlinear"
"6267","distortion","NN","I-NP","O","O","distortion"
"6268","Harmonic","JJ","B-NP","O","O","harmonic"
"6268","distortion","NN","I-NP","O","O","distortion"
"6269","Intermodulation","CD","B-NP","O","O","intermodulation"
"6269","distortion","NN","I-NP","O","O","distortion"
"6270","Phase","NN","B-NP","O","O","phase"
"6270","distortion","NN","I-NP","O","O","distortion"
"6272","Error","NN","B-NP","O","O","error"
"6272","correction","NN","I-NP","O","O","correction"
"6273","Forward","NNP","B-NP","O","O","forward"
"6273","error","NN","I-NP","O","O","error"
"6273","correction","NN","I-NP","O","O","correction"
"6274","Fading","VBG","B-VP","O","VP-1","fade"
"6274","channels","NNS","B-NP","O","NP-OBJ-1","channel"
"6275","Frequency-selective","CD","B-NP","O","O","frequency-selective"
"6275","fading","JJ","I-NP","O","O","fading"
"6275","channels","NNS","I-NP","O","O","channel"
"6276","Rayleigh","JJ","B-NP","O","O","rayleigh"
"6276","channels","NNS","I-NP","O","O","channel"
"6277","Weibull","NNP","B-NP","O","O","weibull"
"6277","fading","JJ","I-NP","O","O","fading"
"6277","channels","NNS","I-NP","O","O","channel"
"6278","Filters","NNS","B-NP","O","O","filter"
"6279","Active","JJ","B-NP","O","O","active"
"6279","filters","NNS","I-NP","O","O","filter"
"6280","Band-pass","NNP","B-NP","O","O","band-pass"
"6280","filters","NNS","I-NP","O","O","filter"
"6281","Anisotropic","NNP","B-NP","O","O","anisotropic"
"6282","Bragg","NNP","B-NP","O","O","bragg"
"6282","gratings","NNS","I-NP","O","O","grating"
"6283","Fiber","NNP","B-NP","O","O","fiber"
"6283","gratings","NNS","I-NP","O","O","grating"
"6284","Channel","NNP","B-NP","O","O","channel"
"6284","bank","NN","I-NP","O","O","bank"
"6284","filters","NNS","I-NP","O","O","filter"
"6285","Digital","NNP","B-NP","O","O","digital"
"6285","filters","NNS","I-NP","O","O","filter"
"6286","Finite","JJ","B-NP","O","O","finite"
"6286","impulse","NN","I-NP","O","O","impulse"
"6286","response","NN","I-NP","O","O","response"
"6286","filters","NNS","I-NP","O","O","filter"
"6287","Equalizers","NNS","B-NP","O","O","equalizer"
"6288","Adaptive","CD","B-NP","O","O","adaptive"
"6288","equalizers","NNS","I-NP","O","O","equalizer"
"6289","Blind","NNP","B-NP","O","O","blind"
"6289","equalizers","NNS","I-NP","O","O","equalizer"
"6290","Decision","NNP","B-NP","O","O","decision"
"6290","feedback","NN","I-NP","O","O","feedback"
"6290","equalizers","NNS","I-NP","O","O","equalizer"
"6291","Filtering","VBG","B-VP","O","VP-1","filter"
"6291","theory","NN","B-NP","O","NP-OBJ-1","theory"
"6297","Image","NN","B-NP","O","NP-SBJ-1","image"
"6297","filtering","VBG","B-VP","O","VP-1","filter"
"6298","Gabor","NNP","B-NP","O","O","gabor"
"6298","filters","NNS","I-NP","O","O","filter"
"6299","Harmonic","JJ","B-NP","O","O","harmonic"
"6299","filters","NNS","I-NP","O","O","filter"
"6300","IIR","JJ","B-NP","O","O","iir"
"6300","filters","NNS","I-NP","O","O","filter"
"6301","Kalman","NNP","B-NP","O","O","kalman"
"6301","filters","NNS","I-NP","O","O","filter"
"6302","Low-pass","JJ","B-NP","O","O","low-pass"
"6302","filters","NNS","I-NP","O","O","filter"
"6303","Matched","VBN","B-VP","O","VP-1","match"
"6303","filters","NNS","B-NP","O","NP-OBJ-1","filter"
"6304","Microstrip","NNP","B-NP","O","O","microstrip"
"6304","filters","NNS","I-NP","O","O","filter"
"6305","Nonlinear","JJ","B-NP","O","O","nonlinear"
"6305","filters","NNS","I-NP","O","O","filter"
"6306","Notch","NN","B-NP","O","O","notch"
"6306","filters","NNS","I-NP","O","O","filter"
"6307","Particle","NN","B-NP","O","O","particle"
"6307","filters","NNS","I-NP","O","O","filter"
"6308","Power","NN","B-NP","O","O","power"
"6308","filters","NNS","I-NP","O","O","filter"
"6309","Spurline","NN","B-NP","O","O","spurline"
"6310","Resonator","NN","B-NP","O","O","resonator"
"6310","filters","NNS","I-NP","O","O","filter"
"6311","Spatial","JJ","B-NP","O","O","spatial"
"6311","filters","NNS","I-NP","O","O","filter"
"6312","Superconducting","VBG","B-VP","O","VP-1","superconduct"
"6312","filters","NNS","B-NP","O","NP-OBJ-1","filter"
"6313","Transversal","NN","B-NP","O","O","transversal"
"6313","filters","NNS","I-NP","O","O","filter"
"6314","Frequency","NNP","B-NP","O","NP-SBJ-1","frequency"
"6314","locked","VBD","B-VP","O","VP-1","lock"
"6314","loops","NNS","B-NP","O","NP-OBJ-1","loop"
"6315","Geophysical","JJ","B-NP","O","O","geophysical"
"6315","signal","NN","I-NP","O","O","signal"
"6315","processing","NN","I-NP","O","O","processing"
"6316","Limiting","VBG","B-VP","O","O","limit"
"6318","Modulation","NN","B-NP","O","O","modulation"
"6319","Amplitude","NN","B-NP","O","O","amplitude"
"6319","modulation","NN","I-NP","O","O","modulation"
"6320","Amplitude","NN","B-NP","O","NP-SBJ-1","amplitude"
"6320","shift","NN","I-NP","O","NP-SBJ-1","shift"
"6320","keying","VBG","B-VP","O","VP-1","key"
"6321","Quadrature","JJ","B-NP","O","O","quadrature"
"6321","amplitude","NN","I-NP","O","O","amplitude"
"6321","modulation","NN","I-NP","O","O","modulation"
"6322","Chirp","NNP","B-NP","O","O","chirp"
"6322","modulation","NN","I-NP","O","O","modulation"
"6323","Demodulation","NN","B-NP","O","O","demodulation"
"6324","Digital","NNP","B-NP","O","O","digital"
"6324","modulation","NN","I-NP","O","O","modulation"
"6325","Constellation","NNP","B-NP","O","O","constellation"
"6325","diagram","NN","I-NP","O","O","diagram"
"6326","Partial","JJ","B-NP","O","NP-SBJ-1","partial"
"6326","response","NN","I-NP","O","NP-SBJ-1","response"
"6326","signaling","VBG","B-VP","O","VP-1","signale"
"6327","Frequency","NNP","B-NP","O","O","frequency"
"6327","modulation","NN","I-NP","O","O","modulation"
"6328","Frequency","NNP","B-NP","O","NP-SBJ-1","frequency"
"6328","shift","VB","B-VP","O","VP-1","shift"
"6328","keying","VBG","I-VP","O","VP-1","key"
"6329","Magnetic","JJ","B-NP","O","O","magnetic"
"6329","modulators","NNS","I-NP","O","O","modulator"
"6330","Modulation","NN","B-NP","O","O","modulation"
"6330","coding","NN","I-NP","O","O","coding"
"6331","Interleaved","JJ","B-NP","O","O","interleaved"
"6331","codes","NNS","I-NP","O","O","code"
"6332","Optical","NNP","B-NP","O","O","optical"
"6332","modulation","NN","I-NP","O","O","modulation"
"6333","Electrooptic","JJ","B-NP","O","O","electrooptic"
"6333","modulators","NNS","I-NP","O","O","modulator"
"6334","Intensity","NN","B-NP","O","O","intensity"
"6334","modulation","NN","I-NP","O","O","modulation"
"6335","Phase","NN","B-NP","O","O","phase"
"6335","modulation","NN","I-NP","O","O","modulation"
"6336","Continuous","JJ","B-NP","O","O","continuous"
"6336","phase","NN","I-NP","O","O","phase"
"6336","modulation","NN","I-NP","O","O","modulation"
"6337","Differential","JJ","B-NP","O","NP-SBJ-1","differential"
"6337","phase","NN","I-NP","O","NP-SBJ-1","phase"
"6337","shift","NN","I-NP","O","NP-SBJ-1","shift"
"6337","keying","VBG","B-VP","O","VP-1","key"
"6338","Phase","NN","B-NP","O","NP-SBJ-1","phase"
"6338","shift","NN","I-NP","O","NP-SBJ-1","shift"
"6338","keying","VBG","B-VP","O","VP-1","key"
"6339","Pulse","NN","B-NP","O","O","pulse"
"6339","modulation","NN","I-NP","O","O","modulation"
"6340","Pulse","NN","B-NP","O","O","pulse"
"6340","width","NN","I-NP","O","O","width"
"6340","modulation","NN","I-NP","O","O","modulation"
"6341","Pulse","NN","B-NP","O","O","pulse"
"6341","width","NN","I-NP","O","O","width"
"6341","modulation","NN","I-NP","O","O","modulation"
"6341","inverters","NNS","I-NP","O","O","inverter"
"6342","Space","NNP","B-NP","O","O","space"
"6342","vector","NN","I-NP","O","O","vector"
"6342","pulse","NN","I-NP","O","O","pulse"
"6342","width","NN","I-NP","O","O","width"
"6342","modulation","NN","I-NP","O","O","modulation"
"6343","Multidimensional","JJ","B-NP","O","O","multidimensional"
"6343","signal","NN","I-NP","O","O","signal"
"6343","processing","NN","I-NP","O","O","processing"
"6344","Video","NNP","B-NP","O","O","video"
"6344","signal","NN","I-NP","O","O","signal"
"6344","processing","NN","I-NP","O","O","processing"
"6346","Motion","NNP","B-NP","O","O","motion"
"6346","artifacts","NNS","I-NP","O","O","artifact"
"6347","Video","NNP","B-NP","O","O","video"
"6347","coding","NN","I-NP","O","O","coding"
"6348","Video","NNP","B-NP","O","O","video"
"6348","compression","NN","I-NP","O","O","compression"
"6349","Noise","NN","B-NP","O","O","noise"
"6351","1/f","JJ","B-NP","O","O","1"
"6351","noise","NN","I-NP","O","O","noise"
"6352","Additive","NN","B-NP","O","O","additive"
"6352","noise","NN","I-NP","O","O","noise"
"6353","Additive","NN","B-NP","O","O","additive"
"6353","white","JJ","I-NP","O","O","white"
"6353","noise","NN","I-NP","O","O","noise"
"6354","AWGN","NNP","B-NP","O","O","awgn"
"6355","Colored","NNP","B-NP","O","O","colored"
"6355","noise","NN","I-NP","O","O","noise"
"6356","Gaussian","JJ","B-NP","O","O","gaussian"
"6356","noise","NN","I-NP","O","O","noise"
"6357","AWGN","NNP","B-NP","O","O","awgn"
"6358","Laser","NNP","B-NP","O","O","laser"
"6358","noise","NN","I-NP","O","O","noise"
"6359","Laser","NNP","B-NP","O","O","laser"
"6359","feedback","NN","I-NP","O","O","feedback"
"6360","Low-frequency","JJ","B-NP","O","O","low-frequency"
"6360","noise","NN","I-NP","O","O","noise"
"6361","Noise","NN","B-NP","O","O","noise"
"6361","cancellation","NN","I-NP","O","O","cancellation"
"6362","Phase","NN","B-NP","O","O","phase"
"6362","noise","NN","I-NP","O","O","noise"
"6363","Signal","NNP","B-NP","O","O","signal"
"6363","to","TO","O","O","O","to"
"6363","noise","NN","B-NP","O","O","noise"
"6363","ratio","NN","I-NP","O","O","ratio"
"6364","PSNR","NNP","B-NP","O","O","psnr"
"6365","Superconducting","VBG","B-VP","O","VP-1","superconduct"
"6365","device","NN","B-NP","O","NP-OBJ-1","device"
"6365","noise","NN","I-NP","O","NP-OBJ-1","noise"
"6366","White","NNP","B-NP","O","O","white"
"6366","noise","NN","I-NP","O","O","noise"
"6367","AWGN","NNP","B-NP","O","O","awgn"
"6368","Optical","NNP","B-NP","O","O","optical"
"6368","signal","NN","I-NP","O","O","signal"
"6368","processing","NN","I-NP","O","O","processing"
"6369","Laser","NNP","B-NP","O","O","laser"
"6369","noise","NN","I-NP","O","O","noise"
"6370","Laser","NNP","B-NP","O","O","laser"
"6370","feedback","NN","I-NP","O","O","feedback"
"6371","Optical","NNP","B-NP","O","O","optical"
"6371","wavelength","NN","I-NP","O","O","wavelength"
"6371","conversion","NN","I-NP","O","O","conversion"
"6372","Phase","NN","B-NP","O","NP-SBJ-1","phase"
"6372","locked","VBN","B-VP","O","VP-1","lock"
"6372","loops","NNS","B-NP","O","NP-OBJ-1","loop"
"6373","Pulse","NN","B-NP","O","O","pulse"
"6373","compression","NN","I-NP","O","O","compression"
"6373","methods","NNS","I-NP","O","O","method"
"6374","Optical","NNP","B-NP","O","O","optical"
"6374","pulse","NN","I-NP","O","O","pulse"
"6374","compression","NN","I-NP","O","O","compression"
"6375","Pulse","NN","B-NP","O","NP-SBJ-1","pulse"
"6375","shaping","VBG","B-VP","O","VP-1","shape"
"6375","methods","NNS","B-NP","O","NP-OBJ-1","method"
"6376","Optical","NNP","B-NP","O","NP-SBJ-1","optical"
"6376","pulse","NN","I-NP","O","NP-SBJ-1","pulse"
"6376","shaping","VBG","B-VP","O","VP-1","shape"
"6377","Quantization","NNP","B-NP","O","O","quantization"
"6377","(","(","O","O","O","("
"6377","signal","NN","B-NP","O","O","signal"
"6377",")",")","O","O","O",")"
"6378","Vector","NNP","B-NP","O","O","vector"
"6378","quantization","NN","I-NP","O","O","quantization"
"6379","Radar","NNP","B-NP","O","O","radar"
"6379","signal","NN","I-NP","O","O","signal"
"6379","processing","NN","I-NP","O","O","processing"
"6380","Received","VBD","B-VP","O","VP-1","receive"
"6380","signal","JJ","B-NP","O","NP-OBJ-1","signal"
